id,username,created_at,text
7.77524E+17,SFBARTalert,18/9/16 15:04,b'A detailed BART service advisory has been issued: https://t.co/G8ClxdpM6v'
7.77173E+17,SFBARTalert,17/9/16 15:51,"b'BART recovering: major delay at SF stns in SFO, MLBR and East Bay dirs.  16th st stn is now open.'"
7.77168E+17,SFBARTalert,17/9/16 15:32,"b'Major delay at SF stns in SFO, MLBR and East Bay dirs due to equip prob at 16th st  16th st stn is closed.'"
7.77167E+17,SFBARTalert,17/9/16 15:25,"b'Major delay at SF stns in SFO, MLBR and East Bay dirs due to equip prob at 16th st'"
7.77165E+17,SFBARTalert,17/9/16 15:17,"b'Delay at SF stns in SFO, MLBR and East Bay dirs due to equip prob at 16th st'"
7.77119E+17,SFBARTalert,17/9/16 12:17,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
7.76945E+17,SFBARTalert,17/9/16 0:43,b'BART recovering:  all trains are now stopping at CONC.'
7.76938E+17,SFBARTalert,17/9/16 0:16,b'Trains are not stopping at CONC due to police activity.'
7.76498E+17,SFBARTalert,15/9/16 19:09,b'BART recovering: 10 min delay at SF stns in East Bay dir due to a medical emergency.'
7.7649E+17,SFBARTalert,15/9/16 18:38,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to police activity at CIVC.'"
7.76421E+17,SFBARTalert,15/9/16 14:01,b'BART recovering: 10 min delay on PITT line in PITT and SFO dirs due to equip prob.'
7.76413E+17,SFBARTalert,15/9/16 13:32,b'BART recovering: major delay on PITT line in PITT and SF dirs due to an earlier equipment prob on track.'
7.76406E+17,SFBARTalert,15/9/16 13:03,b'Major delay between ROCK and ORIN in PITT and SFO dirs due to equip prob.'
7.764E+17,SFBARTalert,15/9/16 12:41,b'20 min delay between ROCK and ORIN in PITT and SFO dirs due to equip prob.'
7.76397E+17,SFBARTalert,15/9/16 12:29,b'10 min delay between ROCK and ORIN in PITT and SFO dirs due to equip prob.'
7.7602E+17,SFBARTalert,14/9/16 11:29,b'BART recovering: 10 min delay at DALY in PITT and DUBL dirs due to earlier track maintenance.'
7.75506E+17,SFBARTalert,13/9/16 1:27,b'BART recovering: 20 min delay on DALY line in DUBL dir and a 10 min delay in East Bay dir due to equip prob.'
7.75504E+17,SFBARTalert,13/9/16 1:20,b'10 min delay at POWL on DALY line in East Bay dir due to equip prob.'
7.75482E+17,SFBARTalert,12/9/16 23:53,b'BART recovering: 10 min delay on DALY line in East Bay dir due to equip prob.'
7.7548E+17,SFBARTalert,12/9/16 23:44,b'20 min delay on DALY line in DUBL dir due to equip prob.'
7.7535E+17,SFBARTalert,12/9/16 15:06,b'BART recovering: 10 min delay on FRMT line in RICH and DALY dirs due to an earlier medical emergency SANL.'
7.74466E+17,SFBARTalert,10/9/16 4:33,"b'BART recovering: 20 min delay at 16TH on DALY line in SFO, MLBR and East Bay dirs due to a earlier medical emergency.'"
7.74442E+17,SFBARTalert,10/9/16 2:57,b'Stn closure and trains are not stopping at 16TH on DALY line due to a major medical emergency.'
7.74438E+17,SFBARTalert,10/9/16 2:41,b'Major delay at 16TH in SFO/MLBR and East Bay dirs due to a major medical emergency.'
7.74437E+17,SFBARTalert,10/9/16 2:40,"b'Trains are not stopping at 16TH on DALY line in SFO, MLBR, DALY and East Bay dirs due to a major medical emergency.'"
7.74434E+17,SFBARTalert,10/9/16 2:28,b'Major delay at 16TH in East Bay dir due to a major medical emergency.'
7.74434E+17,SFBARTalert,10/9/16 2:27,b'Delay developing at 16TH in East Bay dir due to a major medical emergency.'
7.74337E+17,SFBARTalert,9/9/16 20:02,b'BART recovering: 10 min delay between NCON and PHIL in PITT and SFO dirs due to equip prob.'
7.74314E+17,SFBARTalert,9/9/16 18:32,b'10 min delay between NCON and PHIL in PITT and SFO dirs due to equip prob.'
7.74105E+17,SFBARTalert,9/9/16 4:39,b'Delay developing on PITT line in PITT dir due to obstruction.'
7.74019E+17,SFBARTalert,8/9/16 22:57,b'20 min delay on PITT line in SFO dir due to equip prob.'
7.74E+17,SFBARTalert,8/9/16 21:44,b'BART recovering: 10 min delay on RICH line in FRMT and MLBR dirs due to equip prob.'
7.74E+17,SFBARTalert,8/9/16 21:42,b'10 min delay on RICH line in FRMT and MLBR dirs due to equip prob.'
7.73918E+17,SFBARTalert,8/9/16 16:15,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to an earlier medical emergency.'"
7.7364E+17,SFBARTalert,7/9/16 21:53,"b'BART recovering: 20 min delay at RICH on RICH line in FRMT, RICH and MLBR dirs due to equip prob.'"
7.73631E+17,SFBARTalert,7/9/16 21:17,"b'20 min delay at RICH on RICH line in FRMT, RICH and MLBR dirs due to equip prob.'"
7.73617E+17,SFBARTalert,7/9/16 20:22,b'BART recovering: 10 min delay at LAKE on DALY line in RICH and DALY dirs due to equip prob.'
7.73601E+17,SFBARTalert,7/9/16 19:16,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.70666E+17,SFBARTalert,30/8/16 16:55,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.70665E+17,SFBARTalert,30/8/16 16:52,"b'Expect delays of up to 20 mins between SHAY and FRMT in FRMT, and RICH   dirs due to scheduled track maintenance.'"
7.70641E+17,SFBARTalert,30/8/16 15:15,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to an earlier equipment prob on a train at EMBR.'"
7.7039E+17,SFBARTalert,29/8/16 22:36,b'BART recovering: 10 min delay on DALY line in DALY dir due to equip prob at GLEN stn.'
7.70301E+17,SFBARTalert,29/8/16 16:44,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.70017E+17,SFBARTalert,28/8/16 21:57,"b'Expect delays of up to 20 mins between SHAY and FRMT in FRMT, and RICH   dirs due to scheduled track maintenance.'"
7.6977E+17,SFBARTalert,28/8/16 5:32,b'20 min delay between SHAY and FRMT in FRMT dir due to track maint. 20 min delay between FRMT and SHAY in RICH dir due to track maint.'
7.69529E+17,SFBARTalert,27/8/16 13:36,b'BART recovering: 10 min delay at SF stns in East Bay dir due to an earlier equipment prob on a train.'
7.69327E+17,SFBARTalert,27/8/16 0:12,b'10 min delay on RICH line in FRMT and MLBR dirs due to equip prob.'
7.6931E+17,SFBARTalert,26/8/16 23:04,b'BART recovering: 10 min delay at SF stns in East Bay dir due to an earlier equipment prob on a train.'
7.69237E+17,SFBARTalert,26/8/16 18:16,"b'BART recovering: 10 min delay between COLS and FTVL in DUBL, FRMT, RICH and DALY dirs due to an earlier equipment prob on track.'"
7.69227E+17,SFBARTalert,26/8/16 17:38,b'BART recovering:  trains are now stopping at PLZA.'
7.69226E+17,SFBARTalert,26/8/16 17:34,b'Trains are not stopping at PLZA in FRMT and MLBR dirs due to police activity.'
7.69202E+17,SFBARTalert,26/8/16 15:57,"b'10 min delay between COLS and FTVL in DUBL, FRMT, RICH and DALY dirs due to equip prob.'"
7.69188E+17,SFBARTalert,26/8/16 15:03,b'10 min delay between COLS and FTVL in RICH and DALY dirs due to equip prob and earlier mechanical issues on a train.'
7.69184E+17,SFBARTalert,26/8/16 14:47,b'10 min delay at SANL in RICH and DALY dirs due to equip prob.'
7.69034E+17,SFBARTalert,26/8/16 4:48,b'20 min delay between SHAY and FRMT in FRMT dir due to track maint. 20 min delay between FRMT and SHAY in RICH dir due to track maint.'
7.69032E+17,SFBARTalert,26/8/16 4:43,b'10 min delay between CONC and PITT in PITT dir due to track maint.'
7.68853E+17,SFBARTalert,25/8/16 16:52,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.687E+17,SFBARTalert,25/8/16 6:41,b'BART has recovered from an earlier prob. Trains were not stopping at CIVC earlier. We are back to normal svc at CIVC.'
7.68679E+17,SFBARTalert,25/8/16 5:17,b'Trains are not stopping at CIVC on DALY line due to police activity. Muni is providing mutual aid on market st'
7.68678E+17,SFBARTalert,25/8/16 5:14,b'Trains are not stopping at CIVC on DALY line due to police activity.'
7.68676E+17,SFBARTalert,25/8/16 5:07,b'20 min delay between SHAY and FRMT in FRMT dir due to track maint. 20 min delay between FRMT and SHAY in RICH dir due to track maint.'
7.68663E+17,SFBARTalert,25/8/16 4:15,"b'BART recovering: 10 min delay between WOAK and SF stns in SFO, MLBR and DALY dirs.'"
7.68492E+17,SFBARTalert,24/8/16 16:57,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.68332E+17,SFBARTalert,24/8/16 6:18,b'20 min delay at SHAY in FRMT and RICH dirs due to track maint.'
7.68249E+17,SFBARTalert,24/8/16 0:49,b'BART recovering: residual 10 min delay system wide to all destinations due to an earlier equipment prob on track.'
7.68242E+17,SFBARTalert,24/8/16 0:24,b'10 min delay system wide due to equip prob in Oak.'
7.68239E+17,SFBARTalert,24/8/16 0:10,b'BART recovering: trains are stopping at LAFY.'
7.68235E+17,SFBARTalert,23/8/16 23:56,b'Trains are not stopping at LAFY due to police activity.'
7.68202E+17,SFBARTalert,23/8/16 21:42,b'BART recovering: 10 min delay system wide.'
7.68193E+17,SFBARTalert,23/8/16 21:07,"b'BART recovering: major delay at WOAK in PITT, DUBL, FRMT, RICH and SFO dirs due to police activity.'"
7.68191E+17,SFBARTalert,23/8/16 20:59,"b'Major delay at WOAK in PITT, DUBL, FRMT, RICH and SFO dirs due to police activity.'"
7.68188E+17,SFBARTalert,23/8/16 20:48,b'Major delay at WOAK in East Bay dir due to police activity.'
7.68172E+17,SFBARTalert,23/8/16 19:43,"b'BART recovering: 10 min delay at 12TH in FRMT, SFO and MLBR dirs due to police activity.'"
7.68129E+17,SFBARTalert,23/8/16 16:53,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.68081E+17,SFBARTalert,23/8/16 13:44,b'BART recovering: 10 min delay on RICH line in FRMT and MLBR dirs due to equip prob.'
7.68078E+17,SFBARTalert,23/8/16 13:31,b'10 min delay on RICH line in FRMT and MLBR dirs due to equip prob.'
7.67902E+17,SFBARTalert,23/8/16 1:50,b'BART recovering: 10 min delay on PITT line in PITT and SFO dirs due to equip prob.'
7.67889E+17,SFBARTalert,23/8/16 0:58,b'10 min delay on PITT line in PITT and SFO dirs due to equip prob.'
7.67767E+17,SFBARTalert,22/8/16 16:56,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.67571E+17,SFBARTalert,22/8/16 3:57,"b'BART recovering: 10 min delay on FRMT line in DUBL, FRMT, RICH and SF dirs due to a power outage in SANL.'"
7.67565E+17,SFBARTalert,22/8/16 3:32,"b'Major delay on FRMT line in DUBL, FRMT, RICH and SF dirs due to a power outage in SANL.'"
7.67558E+17,SFBARTalert,22/8/16 3:05,"b'20 min delay at SANL in DUBL, FRMT, RICH and SF dirs due to a power outage.'"
7.67531E+17,SFBARTalert,22/8/16 1:19,b'BART recovering: 8-10 min delay between LAKE and FTVL in FRMT and RICH dirs due to an earlier equipment prob on track.'
7.6753E+17,SFBARTalert,22/8/16 1:15,b'10 min delay between LAKE and FTVL in FRMT and RICH dirs due to equip prob.'
7.67205E+17,SFBARTalert,21/8/16 3:43,b'Major delay at PHIL in SF dir due to equip prob.'
7.67157E+17,SFBARTalert,21/8/16 0:29,b'Major delay at GLEN in East Bay dir due to equip prob.'
7.67062E+17,SFBARTalert,20/8/16 18:12,"b'BART recovering: 10 min delay at SF stns in PITT, DUBL and FRMT dirs due to equip prob.'"
7.67002E+17,SFBARTalert,20/8/16 14:15,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
7.66805E+17,SFBARTalert,20/8/16 1:10,b'BART recovering: 10 min delay between SF stns and East Bay stns in East Bay dir due to a medical emergency.'
7.66804E+17,SFBARTalert,20/8/16 1:07,b'Delay developing between SF stns and East Bay stns in East Bay dir due to a medical emergency.'
7.66519E+17,SFBARTalert,19/8/16 6:14,"b'10 min delay between FRMT and SHAY on FRMT line in FRMT, RICH and DALY dirs due to track maint.'"
7.66508E+17,SFBARTalert,19/8/16 5:30,b'BART recovering: 20 min delay at DELN in FRMT and RICH dirs due to police activity.'
7.66316E+17,SFBARTalert,18/8/16 16:50,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.66165E+17,SFBARTalert,18/8/16 6:48,"b'Major delay between SHAY and FRMT on FRMT line in FRMT, RICH and DALY dirs due to track maint.'"
7.65958E+17,SFBARTalert,17/8/16 17:07,"b'Expect delays of up to 30 mins between SHAY and FRMT in FRMT, RICH and DALY dirs due to scheduled track maintenance.'"
7.65933E+17,SFBARTalert,17/8/16 15:26,"b'BART recovering: 10 min delay in downtown Oak in SFO, MLBR and DALY dirs due to police activity.'"
7.65892E+17,SFBARTalert,17/8/16 12:43,b'BART recovering: 10 min delay between SHAY and FRMT in FRMT and RICH dirs due to an earlier equipment prob on track.'
7.6589E+17,SFBARTalert,17/8/16 12:35,"b'10 min delay between SHAY and FRMT in FRMT, RICH and DALY dirs due to equip prob.'"
7.65711E+17,SFBARTalert,17/8/16 0:44,b'Trains are not stopping at 12TH due to police activity.'
7.65151E+17,SFBARTalert,15/8/16 11:41,b'BART recovering: 10 min delay at DALY in PITT and DUBL dirs due to earlier track inspections.'
7.65147E+17,SFBARTalert,15/8/16 11:24,b'10 min delay at DALY in PITT and DUBL dirs due to track inspections.'
7.64457E+17,SFBARTalert,13/8/16 13:41,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
7.64325E+17,SFBARTalert,13/8/16 4:57,b'10 min delay at MONT in PITT and DUBL dirs due to police activity.'
7.64136E+17,SFBARTalert,12/8/16 16:25,b'20 min delay system wide due to equip probs between DALY and BALB stns.'
7.64125E+17,SFBARTalert,12/8/16 15:41,b'10 min delay system wide due to equip probs between DALY and BALB stns.'
7.64109E+17,SFBARTalert,12/8/16 14:37,b'BART recovering: 10 min delay system wide due to an earlier equipment prob on track between DALY and BALB stns.'
7.64095E+17,SFBARTalert,12/8/16 13:42,b'BART recovering: major delay system wide due to an earlier equipment prob on track between DALY and BALB.'
7.64073E+17,SFBARTalert,12/8/16 12:17,b'A detailed BART service advisory has been issued: https://t.co/G8ClxdpM6v'
7.64071E+17,SFBARTalert,12/8/16 12:06,"b'Major delay at peninsula and SF stns in SFO, MLBR and East Bay dirs due to equip prob.'"
7.64063E+17,SFBARTalert,12/8/16 11:34,b'Major delay at DALY in PITT and DUBL dirs due to equip prob.'
7.64061E+17,SFBARTalert,12/8/16 11:28,b'Delay developing at DALY in PITT and DUBL dirs due to equip prob.'
7.6396E+17,SFBARTalert,12/8/16 4:45,"b'BART recovering: 10 min delay between WCRK and PHIL on PITT line in SFO, MLBR and DALY dirs due to equip prob.'"
7.63955E+17,SFBARTalert,12/8/16 4:26,"b'10 min delay between WCRK and PHIL on PITT line in SFO, MLBR and DALY dirs due to equip prob.'"
7.63878E+17,SFBARTalert,11/8/16 23:19,b'BART recovering: 10 min delay at WOAK in PITT and FRMT dirs due to equip prob.'
7.63829E+17,SFBARTalert,11/8/16 20:05,"b'BART recovering: 10 min delay at SBRN in SFO, MLBR and East Bay dirs due to track maint.'"
7.63823E+17,SFBARTalert,11/8/16 19:42,"b'10 min delay at SBRN in SFO, MLBR and SF dirs due to track maint.'"
7.63445E+17,SFBARTalert,10/8/16 18:42,"b'BART recovering: 10 min delay between DELN and RICH in FRMT, RICH and MLBR dirs due to an earlier equipment prob on track.'"
7.63438E+17,SFBARTalert,10/8/16 18:14,"b'10 min delay between DELN and RICH in FRMT, RICH and MLBR dirs due to equip prob.'"
7.63208E+17,SFBARTalert,10/8/16 3:00,b'BART recovering: 10 min delay on DALY line in MLBR and DALY dirs due to equip prob.'
7.62018E+17,SFBARTalert,6/8/16 20:10,b'10 min delay on PITT line in PITT and SFO dirs due to track maint.'
7.61988E+17,SFBARTalert,6/8/16 18:12,"b'20- min delay between SHAY and FRMT in FRMT, RICH and DALY dirs due to track maint.'"
7.61986E+17,SFBARTalert,6/8/16 18:04,"b'20-40 min delay between SHAY and FRMT in FRMT, RICH and DALY dirs due to track maint.'"
7.61954E+17,SFBARTalert,6/8/16 15:55,b'20-40 min delay between SHAY and FRMT on FRMT line in FRMT and RICH dirs due to track maint.'
7.61922E+17,SFBARTalert,6/8/16 13:48,"b'20 min delay between SHAY and FRMT in FRMT, RICH and DALY dirs due to track maint.'"
7.61913E+17,SFBARTalert,6/8/16 13:14,"b'20 min delay between UCTY and FRMT in FRMT, RICH and DALY dirs due to track maint.'"
7.61063E+17,SFBARTalert,4/8/16 4:53,b'20 min delay between SHAY and FRMT in FRMT dir due to track maint. 20 min delay between FRMT and RICH in RICH dir due to track maint.'
7.60701E+17,SFBARTalert,3/8/16 4:57,b'20 min delay between SHAY and FRMT in FRMT dir due to track maint. 20 min delay between FRMT and RICH in RICH dir due to track maint.'
7.60561E+17,SFBARTalert,2/8/16 19:39,b'BART recovering: 10 min delay at WOAK on SFO line in SFO and MLBR dirs due to police activity.'
7.60272E+17,SFBARTalert,2/8/16 0:30,"b'BART recovering: 10 min delay on DALY line in SFO, MLBR and DALY dirs due to police activity.'"
7.60137E+17,SFBARTalert,1/8/16 15:35,"b'BART recovering: 20 min delay in downtown Oak in SFO, MLBR and DALY dirs due to an earlier medical emergency at WOAK.'"
7.60136E+17,SFBARTalert,1/8/16 15:32,"b'20 min delay in downtown Oak in SFO, MLBR and DALY dirs due to a medical emergency at WOAK.'"
7.60134E+17,SFBARTalert,1/8/16 15:25,"b'10 min delay in downtown Oak in SFO, MLBR and DALY dirs due to a medical emergency at WOAK.'"
7.59935E+17,SFBARTalert,1/8/16 2:11,b'BART recovering:  10 min delay between BAYF and SHAY in FRMT and RICH dirs due to equip prob.'
7.59929E+17,SFBARTalert,1/8/16 1:48,b'10 min delay between BAYF and SHAY in FRMT and RICH dirs due to equip prob.'
7.59541E+17,SFBARTalert,31/7/16 0:08,b'BART recovering: major delay on PITT line in PITT and SFO dirs.'
7.59538E+17,SFBARTalert,30/7/16 23:56,b'WCRK stn is now open.'
7.59538E+17,SFBARTalert,30/7/16 23:56,b'BART recovering: minor delay on PITT line in PITT and SFO dirs.'
7.59512E+17,SFBARTalert,30/7/16 22:10,b'Major delay at WCRK in PITT and SFO dirs due to equip prob.'
7.59511E+17,SFBARTalert,30/7/16 22:08,b'Stn closure at WCRK.'
7.5951E+17,SFBARTalert,30/7/16 22:03,b'Delay developing on PITT line due to equip prob.'
7.59254E+17,SFBARTalert,30/7/16 5:06,b'BART recovering: 10 min delay on RICH line in RICH dir due to a medical emergency.'
7.59253E+17,SFBARTalert,30/7/16 5:01,b'10 min delay at ASBY on RICH line in RICH dir due to a medical emergency.'
7.59188E+17,SFBARTalert,30/7/16 0:46,b'BART recovering: 10 min delay on DALY line in East Bay dir due to equip prob.'
7.59142E+17,SFBARTalert,29/7/16 21:40,b'BART recovering: 20 min delay on PITT line in PITT and SFO dirs due to equip prob.'
7.5914E+17,SFBARTalert,29/7/16 21:32,b'20 min delay on PITT line in PITT and SFO dirs due to equip prob.'
7.59137E+17,SFBARTalert,29/7/16 21:21,b'10 min delay on PITT line in PITT and SFO dirs due to equip prob.'
7.59119E+17,SFBARTalert,29/7/16 20:11,"b'BART recovering: 10 min delay at EMBR in SFO, DALY and East Bay dirs due to police activity.'"
7.59118E+17,SFBARTalert,29/7/16 20:08,"b'10 min delay at EMBR in SFO, DALY and East Bay dirs due to police activity.'"
7.59072E+17,SFBARTalert,29/7/16 17:02,"b'BART recovering: 10 min delay at BAYF in FRMT, RICH and DALY dirs due to police activity.'"
7.59009E+17,SFBARTalert,29/7/16 12:54,b'BART recovering: 10 min delay system wide due to track maint between DALY and BALB.'
7.59E+17,SFBARTalert,29/7/16 12:16,b'20 min delay system wide due to track maint between BALB and DALY.'
7.58995E+17,SFBARTalert,29/7/16 11:57,"b'10 min delay between 24TH and DALY in PITT, DUBL, SFO, MLBR and DALY dirs due to track maint.'"
7.5899E+17,SFBARTalert,29/7/16 11:36,b'10 min delay between 24TH and BALB in PITT and DUBL dirs due to track maint.'
7.58989E+17,SFBARTalert,29/7/16 11:33,b'10 min delay between 24TH and BALB in PITT and DUBL dirs due to equip prob.'
7.58477E+17,SFBARTalert,28/7/16 1:38,b'10 min delay between SF stns and East Bay stns in East Bay dir.'
7.58448E+17,SFBARTalert,27/7/16 23:45,b'BART recovering: 10 min delay on DALY line in PITT and FRMT dirs due to equip prob.'
7.58446E+17,SFBARTalert,27/7/16 23:37,b'BART recovering: 10 min delay on DALY line in DUBL and FRMT dirs due to equip prob.'
7.58399E+17,SFBARTalert,27/7/16 20:30,"b'BART recovering: 10 min delay at WOAK in DUBL, FRMT, SFO, MLBR and DALY dirs due to obstruction.'"
7.58394E+17,SFBARTalert,27/7/16 20:09,"b'BART recovering: 5 min delay at WOAK in DUBL, FRMT, SFO, MLBR and DALY dirs due to obstruction.'"
7.58385E+17,SFBARTalert,27/7/16 19:35,b'BART recovering: 10 min delay on RICH line in MLBR dir due to equip prob.'
7.5838E+17,SFBARTalert,27/7/16 19:12,b'BART recovering: 10 min delay on RICH line in FRMT and MLBR dirs due to equip prob.'
7.58362E+17,SFBARTalert,27/7/16 18:03,b'BART recovering: 10 min delay on FRMT line in RICH and DALY dirs due to an earlier equipment prob on track.'
7.58359E+17,SFBARTalert,27/7/16 17:50,b'10 min delay between FRMT and UCTY in RICH and DALY dirs due to equip prob.'
7.58132E+17,SFBARTalert,27/7/16 2:49,"b'BART recovering: 10 min delay at WOAK in PITT, DUBL and RICH dirs due to equip prob.'"
7.58131E+17,SFBARTalert,27/7/16 2:43,"b'10 min delay at WOAK in PITT, DUBL and RICH dirs due to equip prob.'"
7.58117E+17,SFBARTalert,27/7/16 1:50,b'BART recovering: 10 min delay at 19TH in RICH dir due to police activity.'
7.58101E+17,SFBARTalert,27/7/16 0:44,"b'BART recovering: 10 min delay on DALY line in SFO, MLBR and DALY dirs due to equip prob.'"
7.58096E+17,SFBARTalert,27/7/16 0:25,b'10 min delay on DALY line in MLBR and DALY dirs due to equip prob.'
7.57746E+17,SFBARTalert,26/7/16 1:14,b'BART recovering: 10 min delay at LAKE in DUBL and FRMT dirs due to police activity.'
7.57744E+17,SFBARTalert,26/7/16 1:08,b'Delay developing at LAKE in DUBL and FRMT dirs due to police activity.'
7.5764E+17,SFBARTalert,25/7/16 18:14,"b'BART recovering: 10 min delay between FRMT and SHAY in FRMT, RICH and DALY dirs due to an earlier equipment prob on a train.'"
7.57626E+17,SFBARTalert,25/7/16 17:16,"b'10 min delay between SHAY and FRMT in FRMT, RICH and DALY dirs due to equip prob.'"
7.57625E+17,SFBARTalert,25/7/16 17:13,b'BART recovering: 10 min delay at SF stns in SFO and MLBR dirs due to an earlier equipment prob on a train.'
7.57612E+17,SFBARTalert,25/7/16 16:22,b'BART recovering: 20 min delay system wide due to an earlier equipment prob on a train and medical emergency.'
7.57608E+17,SFBARTalert,25/7/16 16:06,b'10 min delay at downtown SF stns in East Bay dir due to equip prob.'
7.57607E+17,SFBARTalert,25/7/16 16:03,"b'20 min delay in downtown Oak in SFO, MLBR and DALY dirs due to equip prob.'"
7.57604E+17,SFBARTalert,25/7/16 15:51,b'10 min delay in downtown Oak in SFO and MLBR dirs due to equip prob and an earlier medical emergency at EMBR.'
7.57601E+17,SFBARTalert,25/7/16 15:38,"b'BART recovering: 10 min delay at EMBR in SFO, MLBR and DALY dirs due to a medical emergency.'"
7.57267E+17,SFBARTalert,24/7/16 17:30,b'20 min delay between SHAY and FRMT in FRMT and RICH dirs due to scheduled track maintenance.'
7.57243E+17,SFBARTalert,24/7/16 15:56,b'10 min delay between SHAY and FRMT in FRMT and RICH dirs due to scheduled track maintenance.'
7.57095E+17,SFBARTalert,24/7/16 6:09,b'20 min delay between SHAY and FRMT in FRMT and RICH dirs due to track maint.'
7.56943E+17,SFBARTalert,23/7/16 20:02,b'BART recovering: 20 min delay at COLS in DUBL and FRMT dirs due to an earlier obstruction on track.'
7.56942E+17,SFBARTalert,23/7/16 19:58,"b'20 min delay at COLS in DUBL, FRMT, RICH and DALY dirs due to obstruction.'"
7.56937E+17,SFBARTalert,23/7/16 19:38,"b'10 min delay at COLS in DUBL, FRMT, RICH and DALY dirs due to obstruction.'"
7.56365E+17,SFBARTalert,22/7/16 5:49,b'Major delay between SHAY and FRMT on FRMT line in FRMT and RICH dirs due to track maint.'
7.56354E+17,SFBARTalert,22/7/16 5:05,b'20 min delay between SHAY and FRMT on FRMT line in FRMT and RICH dirs due to track maint.'
7.55975E+17,SFBARTalert,21/7/16 3:59,b'WOAK stn is now open.'
7.55975E+17,SFBARTalert,21/7/16 3:58,"b'BART recovering: major delay between WOAK and EMBR in PITT, DUBL, SFO, MLBR and DALY dirs due to obstruction.'"
7.55964E+17,SFBARTalert,21/7/16 3:13,b'A detailed BART service advisory has been issued: https://t.co/G8Clxd8beX'
7.55962E+17,SFBARTalert,21/7/16 3:05,b'A detailed BART service advisory has been issued: https://t.co/G8ClxdpM6v'
7.55959E+17,SFBARTalert,21/7/16 2:55,b'Stn closure at WOAK due to obstruction.'
7.55839E+17,SFBARTalert,20/7/16 18:56,b'BART recovering: 10 min delay at MACR in FRMT and SFO dirs due to police activity.'
7.55759E+17,SFBARTalert,20/7/16 13:40,"b'BART recovering: major delay on FRMT line in FRMT, RICH and DALY dirs due to an earlier equipment prob on track.'"
7.55745E+17,SFBARTalert,20/7/16 12:44,"b'Major delay between HAYW and FRMT in FRMT, RICH and DALY dirs due to equip prob.'"
7.55626E+17,SFBARTalert,20/7/16 4:51,b'20 min delay between FRMT and RICH in RICH dir due to track maint. 20 min delay between SHAY and FRMT in FRMT dir due to track maint.'
7.55483E+17,SFBARTalert,19/7/16 19:23,"b'BART recovering: 20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equip prob.'"
7.5548E+17,SFBARTalert,19/7/16 19:10,"b'Major delay in transbay tube in SFO, MLBR, DALY and East Bay dirs due to equip prob.'"
7.55474E+17,SFBARTalert,19/7/16 18:45,b'BART recovering:  we have resumed normal train svc at WDUB.'
7.55472E+17,SFBARTalert,19/7/16 18:38,b'Trains are not stopping at WDUB due to police activity.'
7.55441E+17,SFBARTalert,19/7/16 16:35,"b'BART recovering: 10 min delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to equip prob.'"
7.55439E+17,SFBARTalert,19/7/16 16:27,"b'10 min delay on FRMT line in DUBL, FRMT, RICH and DALY dirs due to equip prob.'"
7.55386E+17,SFBARTalert,19/7/16 12:55,b'BART recovering: 20 min delay at MONT in PITT and DUBL dirs due to an earlier equipment prob on a train.'
7.55382E+17,SFBARTalert,19/7/16 12:42,b'BART recovering: 10 min delay at MONT in PITT and DUBL dirs due to an earlier equipment prob on a train.'
7.5538E+17,SFBARTalert,19/7/16 12:33,b'10 min delay at MONT in PITT and DUBL dirs due to equip prob.'
7.55118E+17,SFBARTalert,18/7/16 19:11,b'BART recovering: 10 min delay at 24TH in East Bay dir due to police activity.'
7.55117E+17,SFBARTalert,18/7/16 19:07,b'10 min delay at 24TH in East Bay dir due to police activity.'
7.55071E+17,SFBARTalert,18/7/16 16:05,"b'BART recovering: 10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equipment probs on trains.'"
7.55069E+17,SFBARTalert,18/7/16 15:58,"b'10 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to equipment probs on a trains.'"
